Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,118747,20876,Active,Polygonum aviculare,DOORYARD KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,118780,20879,Active,Polygonum bistortoides,AMERICAN BISTORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117019,20853,Active,Polygonum convolvulus,KNOT-BINDWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205252,524553,Active,Polygonum douglasii ssp. austiniae,DOUGLAS' KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205254,524554,Active,Polygonum douglasii ssp. douglasii,DOUGLAS' KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117901,20860,Active,Polygonum lapathifolium,CURLYTOP KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,120654,20903,Active,Polygonum minimum,DWARF KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205267,524560,Active,Polygonum polygaloides ssp. confertiflorum,WATSON'S KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,205271,524562,Active,Polygonum polygaloides ssp. kelloggii,KELLOGG'S KNOTWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,117945,20864,Active,Polygonum viviparum,ALPINE BISTORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,206113,524640,Active,Rumex acetosa ssp. alpestris,MEADOW SORREL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,115834,20934,Active,Rumex acetosella,SHEEP SORREL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,216445,530189,Active,Rumex aquaticus var. fenestratus,WESTERN DOCK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,115867,20937,Active,Rumex crispus,CURLY DOCK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119118,20965,Active,Rumex maritimus,GOLDEN DOCK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,119125,20971,Active,Rumex paucifolius,ALPINE SORREL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Caryophyllales,Polygonaceae,216462,530197,Active,Rumex salicifolius var. mexicanus,WILLOW DOCK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Celastrales,Celastraceae,213335,529378,Active,Parnassia fimbriata var. fimbriata,ROCKY MOUNTAIN GRASS-OF-PARNASSUS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Celastrales,Celastraceae,122574,24205,Active,Parnassia kotzebuei,KOTZEBUE'S GRASS-OF-PARNASSUS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Celastrales,Celastraceae,213342,529381,Active,Parnassia palustris var. montanensis,NORTHERN GRASS-OF-PARNASSUS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Celastrales,Celastraceae,240049,538348,Active,Parnassia palustris var. parviflora,SMALL-FLOWERED GRASS-OF-PARNASSUS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Celastrales,Celastraceae,158595,504149,Active,Paxistima myrsinites,MOUNTAIN BOXWOOD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Cornales,Cornaceae,130569,27816,Active,Cornus canadensis,BUNCHBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Cornales,Cornaceae,204792,523904,Active,Cornus sericea ssp. sericea,RED-OSIER DOGWOOD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Cornales,Hydrangeaceae,124424,24430,Active,Philadelphus lewisii,SYRINGA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Adoxaceae,203058,525080,Active,Sambucus nigra ssp. cerulea,BLUE ELDERBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Adoxaceae,218047,531320,Active,Sambucus racemosa var. melanocarpa,BLACK ELDERBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Adoxaceae,130845,35261,Active,Viburnum edule,MOOSEBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131673,35288,Active,Lonicera ciliosa,ORANGE HONEYSUCKLE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,211331,528896,Active,Lonicera involucrata var. involucrata,BLACK BEARBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131695,35307,Active,Lonicera utahensis,UTAH HONEYSUCKLE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,219247,530605,Active,Symphoricarpos albus var. laevigatus,COMMON SNOWBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Caprifoliaceae,131727,35336,Active,Symphoricarpos occidentalis,WOLFBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Linnaeaceae,131703,35314,Active,Linnaea borealis,TWINFLOWER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Valerianaceae,222024,530772,Active,Valeriana dioica var. sylvatica,NORTHERN VALERIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Valerianaceae,131752,35359,Active,Valeriana edulis,TOBACCO-ROOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Valerianaceae,131756,35362,Active,Valeriana occidentalis,WESTERN VALERIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Dipsacales,Valerianaceae,131762,35368,Active,Valeriana sitchensis,SITKA VALERIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79672,17152,Active,Equisetum arvense,COMMON HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79650,17150,Active,Equisetum fluviatile,WATER-HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79694,17154,Active,Equisetum hyemale,SCOURING-RUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79716,17156,Active,Equisetum laevigatum,SMOOTH HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79683,17153,Active,Equisetum palustre,MARSH-HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,80552,17159,Active,Equisetum pratense,SHADY HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79661,17151,Active,Equisetum scirpoides,CREEPING HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,80575,17161,Active,Equisetum sylvaticum,WOOD-HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,79638,17149,Active,Equisetum variegatum,NORTHERN HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Equisetales,Equisetaceae,80530,17157,Active,Equisetum X litorale,LITORAL HORSETAIL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127657,23530,Active,Arctostaphylos uva-ursi,KINNIKINICK,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,207502,527188,Active,Cassiope tetragona var. saximontana,FOUR-ANGLED MOSS-HEATHER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,203458,523854,Active,Chimaphila umbellata ssp. occidentalis,PRINCE'S PINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119281,23654,Active,Gaultheria humifusa,WESTERN WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119283,23656,Active,Gaultheria ovatifolia,SLENDER WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119307,23678,Active,Kalmia microphylla,ALPINE LAUREL,Kalmia occidentalis,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127671,23543,Active,Ledum glandulosum var. glandulosum,"MOUNTAIN LABRADOR-TEA, TRAPPER'S TEA",,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119314,23684,Active,Menziesia ferruginea,FOOL'S HUCKLEBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,161413,503869,Active,Moneses uniflora,WOODNYMPH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,161418,503871,Active,Monotropa hypopithys,PINESAP,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,120222,23778,Active,Monotropa uniflora,INDIAN PIPE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,157180,504066,Active,Orthilia secunda,SIDEBELLS-WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119328,23697,Active,Phyllodoce empetriformis,PINK MOUNTAIN-HEATHER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119329,23698,Active,Phyllodoce glanduliflora,YELLOW MOUNTAIN-HEATHER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,119330,23699,Active,Phyllodoce X intermedia,HYBRID MOUNTAIN-HEATHER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,120232,23787,Active,Pterospora andromedea,PINEDROPS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,206058,524614,Active,Pyrola asarifolia ssp. asarifolia,PINK WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,206060,524615,Active,Pyrola asarifolia ssp. bracteata,PINK WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,120199,23757,Active,Pyrola chlorantha,GREEN WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,120203,23760,Active,Pyrola minor,SNOWLINE WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,120204,23761,Active,Pyrola picta,VARIEGATED WINTERGREEN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,288382,565591,Active,Vaccinium caespitosum,DWARF HUCKLEBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127736,23601,Active,Vaccinium membranaceum,TALL HUCKLEBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127747,23604,Active,Vaccinium myrtilloides,MYRTLE-LEAVED HUCKLEBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127749,23605,Active,Vaccinium myrtillus,DWARF BILLBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Ericaceae,127758,23613,Active,Vaccinium scoparium,GROUSEBERRY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,138944,31041,Active,Collomia linearis,NARROW-LEAF COLLOMIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,127597,31277,Active,Linanthus septentrionalis,NORTHERN LINANTHUS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,202321,524326,Active,Navarretia intertexta ssp. propinqua,NEEDLE-LEAF NAVARRETIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,137201,30908,Active,Phlox alyssifolia,ALYSSUM-LEAVED PHLOX,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,137215,30920,Active,Phlox caespitosa,TUFTED PHLOX,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,204286,524480,Active,Phlox gracilis ssp. gracilis,SLENDER MICROSTERIS,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,137245,30948,Active,Phlox hoodii,HOOD'S PHLOX,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,205248,524551,Active,Polemonium pulcherrimum ssp. pulcherrimum,JACOB'S LADDER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Polemoniaceae,138926,31025,Active,Polemonium viscosum,SKY PILOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,91062,184552,Active,Androsace chamaejasme ssp. lehmanniana,ARCTIC ROCK-JASMINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121076,23942,Active,Androsace occidentalis,WESTERN ROCK-JASMINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121068,23935,Active,Androsace septentrionalis,NORTHERN ROCK JASMINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,198769,523978,Active,Dodecatheon conjugens ssp. viscidum,SLIMPOD SHOOTING-STAR,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121079,23945,Active,Dodecatheon pulchellum,STICKY SHOOTING STAR,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121080,23946,Active,Dodecatheon pulchellum ssp. pulchellum,ALPINE SHOOTING-STAR,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121652,23979,Active,Douglasia montana,ROCKY MOUNTAIN DOUGLASIA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121658,23984,Active,Lysimachia ciliata,FRINGED LOOSESTRIFE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Ericales,Primulaceae,121677,24000,Active,Lysimachia thyrsiflora,BOG LOOSESTRIFE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121414,25405,Active,Astragalus agrestis,FIELD MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121400,25393,Active,Astragalus alpinus,ALPINE MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121422,25412,Active,Astragalus americanus,ARCTIC MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121443,25431,Active,Astragalus australis,INDIAN MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121454,25441,Active,Astragalus bourgovii,BOURGEAU'S MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,107743,192400,Active,Astragalus canadensis var. mortonii,CANADA MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,122055,25500,Active,Astragalus drummondii,DRUMMOND'S MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,122073,25517,Active,Astragalus flexuosus,WIRY MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,294015,566195,Active,Astragalus laxmannii var. robustior,PRAIRIE MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,96461,192749,Active,Astragalus robbinsii var. minor,ROBBINS' MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,123072,25696,Active,Astragalus tenellus,PULSE MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,97847,192798,Active,Astragalus vexilliflexus var. vexilliflexus,BENT-FLOWERED MILKVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121876,26719,Active,Glycyrrhiza lepidota,WILD LICORICE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121881,26723,Active,Hedysarum alpinum,AMERICAN SWEETVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121883,26725,Active,Hedysarum boreale ssp. boreale,NORTHERN SWEETVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,121889,26730,Active,Hedysarum sulphurescens,YELLOW SWEETVETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,123895,25839,Active,Lathyrus bijugatus,PINEWOODS SWEETPEA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,123914,25856,Active,Lathyrus latifolius,PERENNIAL PEAVINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,124591,25863,Active,Lathyrus ochroleucus,CREAM-FLOWERED SWEETPEA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,201667,524273,Active,Lupinus argenteus ssp. spathulatus,SILVERY LUPINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,124718,25978,Active,Lupinus burkei ssp. burkei,BIGLEAVED LUPINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,125554,26008,Active,Lupinus depressus,SILVERY LUPINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,295154,566713,Active,Lupinus sericeus var. sericeus,SILKY LUPINE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,158887,503721,Active,Medicago lupulina,HOP CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,94869,183623,Active,Medicago sativa,ALFALFA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,126512,26149,Active,Melilotus alba,WHITE SWEET-CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,126514,26150,Active,Melilotus officinalis,YELLOW SWEET-CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,218666,531355,Active,Oxytropis borealis var. viscida,STICKY CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,212807,529325,Active,Oxytropis campestris var. cusickii,SLENDER CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,295012,566272,Active,Oxytropis campestris var. spicata,SILKY CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,212820,529331,Active,Oxytropis deflexa var. sericea,PENDENT-POD CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,157224,504087,Active,Oxytropis monticola,SLENDER CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,126547,26180,Active,Oxytropis podocarpa,STALKED-POD CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,126527,26162,Active,Oxytropis splendens,SHOWY CRAZYWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,125132,27003,Active,Thermopsis rhombifolia,DIAMOND-LEAVED GOLDEN-PEA,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,127261,26223,Active,Trifolium aureum,YELLOW CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,127270,26231,Active,Trifolium campestre,HOP CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,127303,26261,Active,Trifolium hybridum,ALSIKE CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,127361,26313,Active,Trifolium pratense,RED CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,126576,26206,Active,Trifolium repens,DUTCH CLOVER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fabales,Fabaceae,204535,524800,Active,Vicia americana ssp. americana,AMERICAN VETCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fagales,Betulaceae,92013,181887,Active,Alnus incana,MOUNTAIN ALDER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fagales,Betulaceae,92022,181895,Active,Alnus viridis ssp. sinuata,SITKA ALDER,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fagales,Betulaceae,103562,19488,Active,Betula occidentalis,WATER BIRCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fagales,Betulaceae,94762,183527,Active,Betula pumila var. glandulifera,BOG BIRCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Fagales,Betulaceae,94785,183548,Active,Betula X utahensis,PAPER BIRCH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Apocynaceae,92764,184770,Active,Apocynum androsaemifolium ssp. androsaemifolium,SPREADING DOGBANE,Apocynum androsaemifolium,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Apocynaceae,130900,30157,Active,Apocynum cannabinum,COMMON DOGBANE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Apocynaceae,131864,30304,Active,Asclepias speciosa,SHOWY MILKWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Apocynaceae,130989,30237,Active,Vinca major,PERIWINKLE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,128149,29964,Active,Gentiana affinis,PRAIRIE GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,128158,29972,Active,Gentiana calycosa,EXPLORER'S GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,128163,29977,Active,Gentiana glauca,GLAUCOUS GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,128170,29983,Active,Gentiana prostrata,MOSS-GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,129058,30060,Active,Gentianella amarella ssp. acuta,NORTHERN GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,129063,30065,Active,Gentianella propinqua,FOUR-PARTED GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Gentianaceae,157442,502752,Active,Gentianopsis macounii,MACOUN'S FRINGED GENTIAN,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,137982,34797,Active,Galium aparine,"CLEAVERS,GOOSE-GRASS,BEDSTRAW",,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,138015,34826,Active,Galium bifolium,THIN-LEAVED BEDSTRAW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,287453,565204,Active,Galium boreale,NORTHERN BEDSTRAW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,137993,34806,Active,Galium trifidum,SMALL BEDSTRAW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,138799,34933,Active,Galium triflorum,FRAGRANT BEDSTRAW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Gentianales,Rubiaceae,138802,34936,Active,Galium verum,YELLOW BEDSTRAW,,Present
GLAC,Glacier National Park,Vascular Plant,6,Geraniales,Geraniaceae,130117,29147,Active,Erodium cicutarium,CRANE'S BILL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Geraniales,Geraniaceae,130097,29129,Active,Geranium bicknellii,BICKNELL'S GERANIUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Geraniales,Geraniaceae,130085,29118,Active,Geranium richardsonii,WHITE GERANIUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Geraniales,Geraniaceae,130093,29125,Active,Geranium viscosissimum,STICKY GERANIUM,,Present
GLAC,Glacier National Park,Vascular Plant,6,Isoetales,Isoetaceae,77854,17121,Active,Isoetes bolanderi,QUILLWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Isoetales,Isoetaceae,169608,507546,Active,Isoetes tenella,BRISTLE-QUILLWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,135557,32450,Active,Agastache urticifolia,NETTLE-LEAF HYSSOP,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,154875,501592,Active,Clinopodium vulgare,SAVORY,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,135601,32490,Active,Dracocephalum parviflorum,DRAGONHEAD,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,135614,32501,Active,Glecoma hederacea,CREEPING CHARLIE,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,134013,32254,Active,Lycopus americanus,CUT-LEAVED WATER-HOREHOUND,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,134016,32257,Active,Lycopus uniflorus,NORTHERN BUGLEWEED,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,289323,565302,Active,Mentha arvensis,FIELD MINT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,295206,566738,Active,Monarda fistulosa var. menthifolia,WILD BERGAMOT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,136550,32623,Active,Nepeta cataria,CATNIP,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,134947,32384,Active,Prunella vulgaris ssp. lanceolata,SELF-HEAL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,134945,32382,Active,Prunella vulgaris ssp. vulgaris,SELF-HEAL,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,129266,32798,Active,Scutellaria galericulata,MARSH-SKULLCAP,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lamiaceae,295945,566319,Active,Stachys pilosa var. pilosa,WOUNDWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lentibulariaceae,135323,34442,Active,Pinguicula vulgaris,BUTTERWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lentibulariaceae,135336,34454,Active,Utricularia intermedia,MOUNTAIN BLADDERWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lentibulariaceae,135338,34456,Active,Utricularia macrorhiza,COMMON BLADDERWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Lentibulariaceae,135339,34457,Active,Utricularia minor,LITTLE BLADDERWORT,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,130458,33109,Active,Castilleja cusickii,CUSICK'S PAINTBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,130364,33063,Active,Castilleja hispida,HARSH PAINTBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,133202,33142,Active,Castilleja lutescens,YELLOWISH PAINTBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,130370,33069,Active,Castilleja miniata,SCARLET PAINTBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,130375,33073,Active,Castilleja occidentalis,WESTERN PAINTBRUSH,,Present
GLAC,Glacier National Park,Vascular Plant,6,Lamiales,Orobanchaceae,135007,33164,Active,Castilleja rhexiifolia,RHEXIA-LEAVED PAINTBRUSH,,Present
